,Date,Original,Corpus,Class
0,2003-05-06,recent readings production employment though mostly reflecting decisions made conclusion hostilities proven disappointing,recent reading production employment though mostly reflect decision make conclusion hostility proven disappoint,0
1,2003-05-06,however ebbing geopolitical tensions rolled back oil prices bolstered consumer confidence strengthened debt equity markets,however ebb geopolitical tension roll back oil price bolster consumer confidence strengthen debt equity market,0
2,2003-05-06,developments along accommodative stance monetary policy ongoing growth productivity foster improving economic climate time,development along accommodative stance monetary policy ongoing growth productivity foster improve economic climate time,0
3,2003-05-06,although timing extent improvement remain uncertain committee perceives next quarters upside downside risks attainment sustainable growth roughly equal,although timing extent improvement remain uncertain committee perceives next quarter upside downside risk attainment sustainable growth roughly equal,0
4,2003-05-06,contrast period probability unwelcome substantial fall inflation though minor exceeds pickup inflation already low level,contrast period probability unwelcome substantial fall inflation though minor exceeds pickup inflation already low level,0
5,2003-05-06,recent readings production employment though mostly reflecting decisions made conclusion hostilities proven disappointing,recent reading production employment though mostly reflect decision make conclusion hostility proven disappoint,0
6,2003-05-06,however ebbing geopolitical tensions rolled back oil prices bolstered consumer confidence strengthened debt equity markets,however ebb geopolitical tension roll back oil price bolster consumer confidence strengthen debt equity market,0
7,2003-05-06,developments along accommodative stance monetary policy ongoing growth productivity foster improving economic climate time,development along accommodative stance monetary policy ongoing growth productivity foster improve economic climate time,0
8,2003-05-06,although timing extent improvement remain uncertain committee perceives next quarters upside downside risks attainment sustainable growth roughly equal,although timing extent improvement remain uncertain committee perceives next quarter upside downside risk attainment sustainable growth roughly equal,0
9,2003-05-06,contrast period probability unwelcome substantial fall inflation though minor exceeds pickup inflation already low level,contrast period probability unwelcome substantial fall inflation though minor exceeds pickup inflation already low level,0
10,2003-05-06,recent readings production employment though mostly reflecting decisions made conclusion hostilities proven disappointing,recent reading production employment though mostly reflect decision make conclusion hostility proven disappoint,0
11,2003-05-06,however ebbing geopolitical tensions rolled back oil prices bolstered consumer confidence strengthened debt equity markets,however ebb geopolitical tension roll back oil price bolster consumer confidence strengthen debt equity market,0
12,2003-05-06,developments along accommodative stance monetary policy ongoing growth productivity foster improving economic climate time,development along accommodative stance monetary policy ongoing growth productivity foster improve economic climate time,0
13,2003-05-06,although timing extent improvement remain uncertain committee perceives next quarters upside downside risks attainment sustainable growth roughly equal,although timing extent improvement remain uncertain committee perceives next quarter upside downside risk attainment sustainable growth roughly equal,0
14,2003-05-06,contrast period probability unwelcome substantial fall inflation though minor exceeds pickup inflation already low level,contrast period probability unwelcome substantial fall inflation though minor exceeds pickup inflation already low level,0
15,2003-05-06,recent readings production employment though mostly reflecting decisions made conclusion hostilities proven disappointing,recent reading production employment though mostly reflect decision make conclusion hostility proven disappoint,0
16,2003-05-06,however ebbing geopolitical tensions rolled back oil prices bolstered consumer confidence strengthened debt equity markets,however ebb geopolitical tension roll back oil price bolster consumer confidence strengthen debt equity market,0
17,2003-05-06,developments along accommodative stance monetary policy ongoing growth productivity foster improving economic climate time,development along accommodative stance monetary policy ongoing growth productivity foster improve economic climate time,0
18,2003-05-06,although timing extent improvement remain uncertain committee perceives next quarters upside downside risks attainment sustainable growth roughly equal,although timing extent improvement remain uncertain committee perceives next quarter upside downside risk attainment sustainable growth roughly equal,0
19,2003-05-06,contrast period probability unwelcome substantial fall inflation though minor exceeds pickup inflation already low level,contrast period probability unwelcome substantial fall inflation though minor exceeds pickup inflation already low level,0
20,2003-05-06,recent readings production employment though mostly reflecting decisions made conclusion hostilities proven disappointing,recent reading production employment though mostly reflect decision make conclusion hostility proven disappoint,0
21,2003-05-06,however ebbing geopolitical tensions rolled back oil prices bolstered consumer confidence strengthened debt equity markets,however ebb geopolitical tension roll back oil price bolster consumer confidence strengthen debt equity market,0
22,2003-05-06,developments along accommodative stance monetary policy ongoing growth productivity foster improving economic climate time,development along accommodative stance monetary policy ongoing growth productivity foster improve economic climate time,0
23,2003-05-06,although timing extent improvement remain uncertain committee perceives next quarters upside downside risks attainment sustainable growth roughly equal,although timing extent improvement remain uncertain committee perceives next quarter upside downside risk attainment sustainable growth roughly equal,0
24,2003-05-06,contrast period probability unwelcome substantial fall inflation though minor exceeds pickup inflation already low level,contrast period probability unwelcome substantial fall inflation though minor exceeds pickup inflation already low level,0
25,2003-05-06,although timing extent improvement remain uncertain committee perceives next quarters upside downside risks attainment sustainable growth roughly equal,although timing extent improvement remain uncertain committee perceives next quarter upside downside risk attainment sustainable growth roughly equal,0
26,2003-05-06,contrast period probability unwelcome substantial fall inflation though minor exceeds pickup inflation already low level,contrast period probability unwelcome substantial fall inflation though minor exceeds pickup inflation already low level,0
